1240;(1323, datetime.datetime(2019, 1, 28, 22, 11, 51), datetime.timedelta(days=6, seconds=72448), datetime.timedelta(days=113, seconds=24687), datetime.timedelta(days=120, seconds=10735), 'closed')
1241;(1320, datetime.datetime(2019, 1, 27, 19, 0, 43), datetime.timedelta(days=1, seconds=28479), datetime.timedelta(days=3, seconds=78004), datetime.timedelta(days=5, seconds=20083), 'closed')
1242;(1319, datetime.datetime(2019, 1, 27, 5, 52, 49), datetime.timedelta(seconds=79818), datetime.timedelta(seconds=53810), datetime.timedelta(days=1, seconds=47228), 'closed')
1243;(1318, datetime.datetime(2019, 1, 27, 4, 48, 55), datetime.timedelta(seconds=85901), datetime.timedelta(seconds=49413), datetime.timedelta(days=1, seconds=48914), 'closed')
1244;(1317, datetime.datetime(2019, 1, 27, 2, 15, 50), datetime.timedelta(days=2, seconds=12817), datetime.timedelta(seconds=12769), datetime.timedelta(days=2, seconds=25586), 'closed')
1245;(1314, datetime.datetime(2019, 1, 25, 0, 6, 16), datetime.timedelta(seconds=285), datetime.timedelta(seconds=27476), datetime.timedelta(seconds=27761), 'closed')
1246;(1313, datetime.datetime(2019, 1, 24, 21, 15, 36), datetime.timedelta(days=1, seconds=10414), datetime.timedelta(days=3, seconds=9144), datetime.timedelta(days=4, seconds=19558), 'closed')
1247;(1312, datetime.datetime(2019, 1, 24, 17, 24, 48), datetime.timedelta(seconds=1696), datetime.timedelta(seconds=447), datetime.timedelta(seconds=2143), 'closed')
1248;(1311, datetime.datetime(2019, 1, 23, 23, 17, 59), datetime.timedelta(days=2, seconds=5752), datetime.timedelta(days=2, seconds=81569), datetime.timedelta(days=5, seconds=921), 'closed')
1249;(1308, datetime.datetime(2019, 1, 23, 16, 39, 38), datetime.timedelta(days=2, seconds=27000), datetime.timedelta(days=3, seconds=240), datetime.timedelta(days=5, seconds=27240), 'closed')
1250;(1306, datetime.datetime(2019, 1, 22, 22, 37, 12), datetime.timedelta(days=6, seconds=2509), datetime.timedelta(seconds=3860), datetime.timedelta(days=6, seconds=6369), 'closed')
1251;(1305, datetime.datetime(2019, 1, 22, 22, 9, 2), datetime.timedelta(days=6, seconds=4287), datetime.timedelta(seconds=73337), datetime.timedelta(days=6, seconds=77624), 'closed')
1252;(1304, datetime.datetime(2019, 1, 22, 22, 1, 18), datetime.timedelta(days=6, seconds=4816), datetime.timedelta(seconds=18767), datetime.timedelta(days=6, seconds=23583), 'closed')
1253;(1303, datetime.datetime(2019, 1, 19, 22, 10, 38), datetime.timedelta(days=9, seconds=4879), datetime.timedelta(days=2, seconds=1424), datetime.timedelta(days=11, seconds=6303), 'closed')
1254;(1301, datetime.datetime(2019, 1, 18, 9, 50, 20), datetime.timedelta(days=599, seconds=45074, microseconds=464225), None, datetime.timedelta(days=143, seconds=50270), 'closed')
1255;(1300, datetime.datetime(2019, 1, 18, 0, 59, 29), datetime.timedelta(days=10, seconds=81835), datetime.timedelta(seconds=945), datetime.timedelta(days=10, seconds=82780), 'closed')
1256;(1299, datetime.datetime(2019, 1, 18, 0, 33, 37), datetime.timedelta(seconds=2663), datetime.timedelta(days=212, seconds=5449), datetime.timedelta(days=212, seconds=8112), 'closed')
1257;(1298, datetime.datetime(2019, 1, 17, 22, 14, 10), datetime.timedelta(days=11, seconds=26458), datetime.timedelta(days=2, seconds=63149), datetime.timedelta(days=14, seconds=3207), 'closed')
1258;(1296, datetime.datetime(2019, 1, 17, 19, 43, 39), datetime.timedelta(days=600, seconds=9479, microseconds=702852), None, datetime.timedelta(days=8, seconds=22441), 'closed')
1259;(1295, datetime.datetime(2019, 1, 13, 1, 35, 8), datetime.timedelta(seconds=24351), datetime.timedelta(seconds=60367), datetime.timedelta(seconds=84718), 'closed')
1260;(1294, datetime.datetime(2019, 1, 13, 1, 27, 12), datetime.timedelta(seconds=28785), datetime.timedelta(seconds=24014), datetime.timedelta(seconds=52799), 'closed')
1261;(1283, datetime.datetime(2019, 1, 6, 0, 20, 33), datetime.timedelta(days=611, seconds=79269, microseconds=385513), None, datetime.timedelta(seconds=461), 'closed')
1262;(1281, datetime.datetime(2019, 1, 4, 2, 14, 7), datetime.timedelta(days=5, seconds=56014), datetime.timedelta(days=36, seconds=14688), datetime.timedelta(days=41, seconds=70702), 'closed')
1263;(1280, datetime.datetime(2019, 1, 2, 9, 17, 49), datetime.timedelta(seconds=74545), datetime.timedelta(days=6, seconds=42929), datetime.timedelta(days=7, seconds=31074), 'closed')
1264;(1279, datetime.datetime(2018, 12, 29, 1, 9, 2), datetime.timedelta(days=9, seconds=59553), datetime.timedelta(seconds=16), datetime.timedelta(days=9, seconds=59569), 'closed')
1265;(1278, datetime.datetime(2018, 12, 28, 14, 43, 54), datetime.timedelta(days=20, seconds=12993), datetime.timedelta(seconds=8571), datetime.timedelta(days=20, seconds=21564), 'closed')
1266;(1277, datetime.datetime(2018, 12, 28, 13, 10, 55), datetime.timedelta(days=10, seconds=40473), datetime.timedelta(days=20, seconds=83733), datetime.timedelta(days=31, seconds=37806), 'closed')
1267;(1276, datetime.datetime(2018, 12, 27, 21, 9, 51), datetime.timedelta(days=12, seconds=74482), datetime.timedelta(days=15, seconds=8986), datetime.timedelta(days=27, seconds=83468), 'closed')
1268;(1275, datetime.datetime(2018, 12, 27, 20, 27, 1), datetime.timedelta(days=32, seconds=11304), datetime.timedelta(seconds=18630), datetime.timedelta(days=32, seconds=29934), 'closed')
